date,time,workerId,activitySource,activitySequence,activity,locationId,shelfId,shelfTray,itemId,itemNum,activityNotes,Position_x,Position_y,temperature,humidity,calorie,heartrate,step
2016/2/17,14:35:54,1,SMARTGLASS,194,GLASS_INPUT_ITEM,,,,22,,,,,,,,,
2016/2/17,14:35:55,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:35:56,1,,,,,,,,,,,,,,166,114,638
2016/2/17,14:35:56,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:35:57,1,,,,,,,,,,,,,,167,113,638
2016/2/17,14:35:57,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:35:58,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:35:58,1,,,,,,,,,,,,,,167,113,638
2016/2/17,14:35:59,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:36:00,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:36:01,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:36:01,1,,,,,,,,,,,,,,167,116,638
2016/2/17,14:36:02,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:36:03,1,,,,,,,,,,,,18,30.12,,,
2016/2/17,14:36:03,1,,,,,,,,,,,,,,167,116,638
2016/2/17,14:36:04,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:04,1,,,,,,,,,,,,,,167,116,638
2016/2/17,14:36:05,1,,,,,,,,,,,,,,167,118,638
2016/2/17,14:36:05,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:06,1,,,,,,,,,,,,,,167,118,638
2016/2/17,14:36:06,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:07,1,SMARTGLASS,201,GLASS_PICK_DONE,2B02050205,2B0205,5,24,1,,,,,,,,
2016/2/17,14:36:07,1,SMARTGLASS,199,GLASS_INPUT_ITEM,,,,24,,,,,,,,,
2016/2/17,14:36:07,1,SMARTGLASS,200,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:24 1/1,,,,,,,
2016/2/17,14:36:07,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:07,1,,,,,,,,,,,,,,167,118,638
2016/2/17,14:36:08,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:09,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:10,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:11,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:12,1,,,,,,,,,,,,18,30.22,,,
2016/2/17,14:36:13,1,,,,,,,,,,,,17.98,30.22,,,
2016/2/17,14:36:14,1,,,,,,,,,,,,17.97,30.22,,,
2016/2/17,14:36:15,1,,,,,,,,,,,,17.97,30.22,,,
2016/2/17,14:36:16,1,,,,,,,,,,,,17.97,30.22,,,
2016/2/17,14:36:17,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:17,1,SMARTGLASS,203,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:25 1/2,,,,,,,
2016/2/17,14:36:17,1,,,,,,,,,,,,,,169,120,638
2016/2/17,14:36:17,1,SMARTGLASS,202,GLASS_INPUT_ITEM,,,,25,,,,,,,,,
2016/2/17,14:36:18,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:19,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:20,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:21,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:21,1,,,,,,,,,,,,,,170,118,638
2016/2/17,14:36:22,1,,,,,,,,,,,,,,170,118,638
2016/2/17,14:36:22,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:23,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:24,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:25,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:26,1,,,,,,,,,,,,,,170,120,638
2016/2/17,14:36:26,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:27,1,,,,,,,,,,,,,,170,120,638
2016/2/17,14:36:27,1,,,,,,,,,,,,17.97,30.32,,,
2016/2/17,14:36:28,1,,,,,,,,,,,,17.97,30.41,,,
2016/2/17,14:36:28,1,,,,,,,,,,,,,,170,120,638
2016/2/17,14:36:29,1,,,,,,,,,,,,17.97,30.41,,,
2016/2/17,14:36:30,1,,,,,,,,,,,,,,171,124,638
2016/2/17,14:36:30,1,,,,,,,,,,,,17.97,30.41,,,
2016/2/17,14:36:30,1,SMARTGLASS,209,GLASS_PICK_DONE,2B02050401,2B0205,1,25,2,,,,,,,,
2016/2/17,14:36:30,1,SMARTGLASS,208,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:25 2/2,,,,,,,
2016/2/17,14:36:30,1,SMARTGLASS,207,GLASS_INPUT_ITEM,,,,25,,,,,,,,,
2016/2/17,14:36:31,1,,,,,,,,,,,,,,171,124,638
2016/2/17,14:36:31,1,,,,,,,,,,,,17.94,30.41,,,
2016/2/17,14:36:32,1,,,,,,,,,,,,17.97,30.41,,,
2016/2/17,14:36:33,1,,,,,,,,,,,,17.97,30.41,,,
2016/2/17,14:36:33,1,,,,,,,,,,,,,,171,126,638
2016/2/17,14:36:34,1,,,,,,,,,,,,,,171,126,638
2016/2/17,14:36:34,1,,,,,,,,,,,,17.94,30.41,,,
2016/2/17,14:36:35,1,,,,,,,,,,,,17.94,30.41,,,
2016/2/17,14:36:36,1,,,,,,,,,,,,,,171,126,638
2016/2/17,14:36:36,1,,,,,,,,,,,,17.94,30.41,,,
2016/2/17,14:36:37,1,,,,,,,,,,,,17.94,30.41,,,
2016/2/17,14:36:37,1,,,,,,,,,,,,,,172,120,638
2016/2/17,14:36:38,1,,,,,,,,,,,,17.94,30.41,,,
2016/2/17,14:36:38,1,,,,,,,,,,,,,,172,120,638
2016/2/17,14:36:39,1,,,,,,,,,,,,,,172,120,638
2016/2/17,14:36:39,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:40,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:40,1,,,,,,,,,,,,,,172,120,638
2016/2/17,14:36:41,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:41,1,,,,,,,,,,,,,,172,121,638
2016/2/17,14:36:42,1,,,,,,,,,,,,,,172,121,638
2016/2/17,14:36:42,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:43,1,SMARTGLASS,212,GLASS_PICK_DONE,2B02080415,2B0208,15,28,1,,,,,,,,
2016/2/17,14:36:43,1,SMARTGLASS,211,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:28 1/1,,,,,,,
2016/2/17,14:36:43,1,,,,,,,,,,,,,,172,121,638
2016/2/17,14:36:43,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:43,1,SMARTGLASS,210,GLASS_INPUT_ITEM,,,,28,,,,,,,,,
2016/2/17,14:36:44,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:45,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:46,1,,,,,,,,,,,,,,173,123,638
2016/2/17,14:36:46,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:47,1,,,,,,,,,,,,,,173,123,638
2016/2/17,14:36:47,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:48,1,,,,,,,,,,,,17.94,30.51,,,
2016/2/17,14:36:49,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:50,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:51,1,,,,,,,,,,,,,,174,125,638
2016/2/17,14:36:51,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:52,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:53,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:54,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:55,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:56,1,,,,,,,,,,,,,,174,127,638
2016/2/17,14:36:56,1,,,,,,,,,,,,17.92,30.6,,,
2016/2/17,14:36:57,1,,,,,,,,,,,,17.92,30.6,,,
2016/2/17,14:36:57,1,,,,,,,,,,,,,,174,123,638
2016/2/17,14:36:58,1,,,,,,,,,,,,17.94,30.6,,,
2016/2/17,14:36:58,1,,,,,,,,,,,,,,174,123,638
2016/2/17,14:36:59,1,,,,,,,,,,,,17.92,30.6,,,
2016/2/17,14:37:00,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:01,1,,,,,,,,,,,,,,175,120,638
2016/2/17,14:37:01,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:02,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:02,1,,,,,,,,,,,,,,175,120,638
2016/2/17,14:37:03,1,,,,,,,,,,,,,,175,120,638
2016/2/17,14:37:03,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:04,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:04,1,,,,,,,,,,,,,,175,120,638
2016/2/17,14:37:05,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:05,1,,,,,,,,,,,,,,175,119,638
2016/2/17,14:37:06,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:06,1,SMARTGLASS,216,GLASS_INPUT_LOCATION,2B02020401,2B0202,1,,,,,,,,,,
2016/2/17,14:37:06,1,SMARTGLASS,217,GLASS_INPUT_LOCATION,,,,,,【該当するピッキングデータがありません】2B02020401,,,,,,,
2016/2/17,14:37:07,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:08,1,,,,,,,,,,,,17.91,30.7,,,
2016/2/17,14:37:09,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:10,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:11,1,,,,,,,,,,,,,,176,119,638
2016/2/17,14:37:11,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:12,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:13,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:14,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:15,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:15,1,,,,,,,,,,,,,,176,119,638
2016/2/17,14:37:16,1,,,,,,,,,,,,,,177,119,638
2016/2/17,14:37:16,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:17,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:18,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:18,1,,,,,,,,,,,,,,177,119,638
2016/2/17,14:37:19,1,,,,,,,,,,,,17.91,30.79,,,
2016/2/17,14:37:20,1,,,,,,,,,,,,,,177,119,638
2016/2/17,14:37:20,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:21,1,SMARTGLASS,222,GLASS_INPUT_LOCATION,,,,,,【該当するピッキングデータがありません】2B02020401,,,,,,,
2016/2/17,14:37:21,1,SMARTGLASS,221,GLASS_INPUT_LOCATION,2B02020401,2B0202,1,,,,,,,,,,
2016/2/17,14:37:21,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:22,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:23,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:24,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:25,1,SMARTGLASS,224,GLASS_INPUT_LOCATION,,,,,,【該当するピッキングデータがありません】2B02040601,,,,,,,
2016/2/17,14:37:25,1,SMARTGLASS,223,GLASS_INPUT_LOCATION,2B02040601,2B0204,1,,,,,,,,,,
2016/2/17,14:37:25,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:26,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:26,1,,,,,,,,,,,,,,177,118,638
2016/2/17,14:37:27,1,,,,,,,,,,,,,,177,118,638
2016/2/17,14:37:27,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:28,1,,,,,,,,,,,,,,177,118,638
2016/2/17,14:37:28,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:29,1,,,,,,,,,,,,,,177,123,638
2016/2/17,14:37:29,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:30,1,,,,,,,,,,,,,,177,123,638
2016/2/17,14:37:30,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:31,1,,,,,,,,,,,,,,177,123,638
2016/2/17,14:37:31,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:32,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:33,1,,,,,,,,,,,,,,178,110,638
2016/2/17,14:37:33,1,,,,,,,,,,,,17.91,30.89,,,
2016/2/17,14:37:34,1,,,,,,,,,,,,17.91,30.94,,,
2016/2/17,14:37:35,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:36,1,,,,,,,,,,,,,,178,110,638
2016/2/17,14:37:36,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:37,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:38,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:38,1,,,,,,,,,,,,,,178,108,638
2016/2/17,14:37:39,1,SMARTGLASS,227,GLASS_INPUT_LOCATION,2B02080502,2B0208,2,,,,,,,,,,
2016/2/17,14:37:39,1,,,,,,,,,,,,,,178,108,638
2016/2/17,14:37:39,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:40,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:41,1,,,,,,,,,,,,,,178,108,638
2016/2/17,14:37:41,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:42,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:42,1,,,,,,,,,,,,,,178,108,638
2016/2/17,14:37:43,1,,,,,,,,,,,,17.91,30.99,,,
2016/2/17,14:37:43,1,,,,,,,,,,,,,,178,108,638
2016/2/17,14:37:44,1,,,,,,,,,,,,,,178,108,638
2016/2/17,14:37:44,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:45,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:46,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:47,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:47,1,,,,,,,,,,,,,,178,107,638
2016/2/17,14:37:48,1,,,,,,,,,,,,,,179,106,638
2016/2/17,14:37:48,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:49,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:50,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:51,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:51,1,,,,,,,,,,,,,,179,106,638
2016/2/17,14:37:52,1,,,,,,,,,,,,,,179,106,638
2016/2/17,14:37:52,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:53,1,,,,,,,,,,,,,,179,105,638
2016/2/17,14:37:53,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:54,1,,,,,,,,,,,,17.88,30.99,,,
2016/2/17,14:37:55,1,,,,,,,,,,,,17.88,31.03,,,
2016/2/17,14:37:56,1,,,,,,,,,,,,,,179,105,638
2016/2/17,14:37:56,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:37:57,1,,,,,,,,,,,,,,180,105,638
2016/2/17,14:37:57,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:37:58,1,,,,,,,,,,,,,,180,105,638
2016/2/17,14:37:58,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:37:59,1,,,,,,,,,,,,,,180,105,638
2016/2/17,14:37:59,1,SMARTGLASS,231,GLASS_INPUT_ITEM,,,,67,,,,,,,,,
2016/2/17,14:37:59,1,SMARTGLASS,232,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:67 1/1,,,,,,,
2016/2/17,14:37:59,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:37:59,1,SMARTGLASS,233,GLASS_PICK_DONE,2B02080502,2B0208,2,67,1,,,,,,,,
2016/2/17,14:38:00,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:01,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:01,1,,,,,,,,,,,,,,180,112,638
2016/2/17,14:38:02,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:03,1,,,,,,,,,,,,,,180,112,638
2016/2/17,14:38:03,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:04,1,,,,,,,,,,,,,,180,112,638
2016/2/17,14:38:04,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:05,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:06,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:06,1,,,,,,,,,,,,,,181,112,638
2016/2/17,14:38:07,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:07,1,,,,,,,,,,,,,,181,112,638
2016/2/17,14:38:08,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:09,1,,,,,,,,,,,,17.88,31.08,,,
2016/2/17,14:38:09,1,,,,,,,,,,,,,,181,112,638
2016/2/17,14:38:10,1,,,,,,,,,,,,17.84,31.08,,,
2016/2/17,14:38:10,1,,,,,,,,,,,,,,181,112,638
2016/2/17,14:38:11,1,,,,,,,,,,,,17.84,31.08,,,
2016/2/17,14:38:11,1,,,,,,,,,,,,,,181,112,638
2016/2/17,14:38:12,1,,,,,,,,,,,,,,181,112,638
2016/2/17,14:38:12,1,,,,,,,,,,,,17.84,31.08,,,
2016/2/17,14:38:13,1,,,,,,,,,,,,,,181,107,638
2016/2/17,14:38:13,1,,,,,,,,,,,,17.84,31.08,,,
2016/2/17,14:38:14,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:14,1,,,,,,,,,,,,,,181,107,638
2016/2/17,14:38:15,1,,,,,,,,,,,,,,181,107,638
2016/2/17,14:38:15,1,,,,,,,,,,,,17.84,31.08,,,
2016/2/17,14:38:16,1,,,,,,,,,,,,,,182,109,638
2016/2/17,14:38:16,1,,,,,,,,,,,,17.84,31.13,,,
2016/2/17,14:38:17,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:18,1,SMARTGLASS,245,GLASS_PICK_DONE,2B02090106,2B0209,6,71,1,,,,,,,,
2016/2/17,14:38:18,1,SMARTGLASS,244,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:71 1/1,,,,,,,
2016/2/17,14:38:18,1,SMARTGLASS,243,GLASS_INPUT_ITEM,,,,71,,,,,,,,,
2016/2/17,14:38:18,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:19,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:20,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:21,1,,,,,,,,,,,,,,182,110,638
2016/2/17,14:38:21,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:22,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:22,1,,,,,,,,,,,,,,182,110,638
2016/2/17,14:38:23,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:24,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:25,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:26,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:27,1,,,,,,,,,,,,,,183,106,638
2016/2/17,14:38:27,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:28,1,,,,,,,,,,,,,,183,106,638
2016/2/17,14:38:28,1,,,,,,,,,,,,17.84,31.18,,,
2016/2/17,14:38:29,1,,,,,,,,,,,,,,183,106,638
2016/2/17,14:38:29,1,,,,,,,,,,,,17.84,31.23,,,
2016/2/17,14:38:30,1,SMARTGLASS,250,GLASS_INPUT_ITEM,,,,73,,,,,,,,,
2016/2/17,14:38:30,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:30,1,SMARTGLASS,252,GLASS_PICK_DONE,2B02100202,2B0210,2,73,1,,,,,,,,
2016/2/17,14:38:30,1,SMARTGLASS,251,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:73 1/1,,,,,,,
2016/2/17,14:38:31,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:32,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:33,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:34,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:35,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:36,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:37,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:38,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:39,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:40,1,,,,,,,,,,,,17.84,31.27,,,
2016/2/17,14:38:40,1,SMARTGLASS,258,GLASS_PICK_DONE,2B02100401,2B0210,1,74,1,,,,,,,,
2016/2/17,14:38:40,1,SMARTGLASS,256,GLASS_INPUT_ITEM,,,,74,,,,,,,,,
2016/2/17,14:38:40,1,SMARTGLASS,257,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:74 1/1,,,,,,,
2016/2/17,14:38:41,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:41,1,,,,,,,,,,,,17.81,31.27,,,
2016/2/17,14:38:42,1,,,,,,,,,,,,17.81,31.27,,,
2016/2/17,14:38:42,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:43,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:43,1,,,,,,,,,,,,17.81,31.27,,,
2016/2/17,14:38:44,1,,,,,,,,,,,,17.81,31.27,,,
2016/2/17,14:38:44,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:45,1,,,,,,,,,,,,17.81,31.27,,,
2016/2/17,14:38:45,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:46,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:46,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:47,1,,,,,,,,,,,,,,185,113,638
2016/2/17,14:38:47,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:48,1,,,,,,,,,,,,,,186,110,638
2016/2/17,14:38:48,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:49,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:50,1,SMARTGLASS,259,GLASS_INPUT_ITEM,,,,75,,,,,,,,,
2016/2/17,14:38:50,1,,,,,,,,,,,,,,186,110,638
2016/2/17,14:38:50,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:50,1,SMARTGLASS,260,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:75 1/4,,,,,,,
2016/2/17,14:38:51,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:52,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:53,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:54,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:55,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:56,1,,,,,,,,,,,,,,186,115,638
2016/2/17,14:38:56,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:57,1,,,,,,,,,,,,,,187,115,638
2016/2/17,14:38:57,1,,,,,,,,,,,,17.81,31.37,,,
2016/2/17,14:38:58,1,,,,,,,,,,,,17.81,31.42,,,
2016/2/17,14:38:58,1,,,,,,,,,,,,,,187,115,638
2016/2/17,14:38:59,1,,,,,,,,,,,,,,187,115,638
2016/2/17,14:38:59,1,SMARTGLASS,262,GLASS_PICK_DONE,2B02100506,2B0210,6,75,4,,,,,,,,
2016/2/17,14:38:59,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:38:59,1,SMARTGLASS,261,GLASS_PICK_DONE_WHOLE,2B02100506,2B0210,6,75,4,,,,,,,,
2016/2/17,14:39:00,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:01,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:01,1,,,,,,,,,,,,,,187,115,654
2016/2/17,14:39:02,1,,,,,,,,,,,,,,187,115,654
2016/2/17,14:39:02,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:03,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:04,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:04,1,,,,,,,,,,,,,,187,115,654
2016/2/17,14:39:05,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:06,1,,,,,,,,,,,,,,188,117,659
2016/2/17,14:39:06,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:07,1,,,,,,,,,,,,,,188,117,659
2016/2/17,14:39:07,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:08,1,,,,,,,,,,,,17.81,31.46,,,
2016/2/17,14:39:08,1,,,,,,,,,,,,,,188,117,659
2016/2/17,14:39:08,1,SMARTGLASS,265,GLASS_PICK_DONE,2B02100601,2B0210,1,77,1,,,,,,,,
2016/2/17,14:39:08,1,SMARTGLASS,263,GLASS_INPUT_ITEM,,,,77,,,,,,,,,
2016/2/17,14:39:08,1,SMARTGLASS,264,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:77 1/1,,,,,,,
2016/2/17,14:39:09,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:10,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:11,1,,,,,,,,,,,,,,188,120,664
2016/2/17,14:39:11,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:12,1,,,,,,,,,,,,,,188,120,664
2016/2/17,14:39:12,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:13,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:13,1,,,,,,,,,,,,,,189,122,669
2016/2/17,14:39:14,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:15,1,,,,,,,,,,,,,,189,122,669
2016/2/17,14:39:15,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:16,1,SMARTGLASS,266,GLASS_INPUT_ITEM,,,,79,,,,,,,,,
2016/2/17,14:39:16,1,SMARTGLASS,267,GLASS_INPUT_ITEM,,,,,,ピッキング数追加 商品コード:79 1/1,,,,,,,
2016/2/17,14:39:16,1,SMARTGLASS,268,GLASS_PICK_DONE,2B02100704,2B0210,4,79,1,,,,,,,,
2016/2/17,14:39:16,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:17,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:18,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:19,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:20,1,,,,,,,,,,,,17.78,31.46,,,
2016/2/17,14:39:21,1,,,,,,,,,,,,,,190,123,669
